snapshot,prefix_length,full_length,fraction,cid,cid_normalized,compression_gain,n_particles_total,box_length,nbins,snapshot_num
snapshot_11.xyz,28000,32768,0.8544921875,0.0672806,0.6890221359700552,0.31097786402994476,4000,16.757672110741936,32,11
snapshot_11.xyz,32768,32768,1.0,0.0657929,0.6832573499631334,0.31674265003686664,4000,16.757672110741936,32,11
snapshot_12.xyz,2048,32768,0.0625,0.0945752,0.8821737386551252,0.11782626134487484,4000,16.757672110741936,32,12
snapshot_12.xyz,4096,32768,0.125,0.0869959,0.8408325601175288,0.15916743988247117,4000,16.757672110741936,32,12
snapshot_12.xyz,8192,32768,0.25,0.0808516,0.7793225762920979,0.2206774237079021,4000,16.757672110741936,32,12
snapshot_12.xyz,12000,32768,0.3662109375,0.0774384,0.7547823035761281,0.24521769642387192,4000,16.757672110741936,32,12
snapshot_12.xyz,16384,32768,0.5,0.0735487,0.7299611937632124,0.27003880623678755,4000,16.757672110741936,32,12
snapshot_12.xyz,20000,32768,0.6103515625,0.0706453,0.7110914495252532,0.28890855047474684,4000,16.757672110741936,32,12
snapshot_12.xyz,24576,32768,0.75,0.06909,0.6982928261504548,0.30170717384954515,4000,16.757672110741936,32,12
snapshot_12.xyz,28000,32768,0.8544921875,0.0676117,0.6884554994613462,0.3115445005386538,4000,16.757672110741936,32,12
snapshot_12.xyz,32768,32768,1.0,0.0660083,0.6830279581998062,0.3169720418001938,4000,16.757672110741936,32,12
snapshot_13.xyz,2048,32768,0.0625,0.0971163,0.8528549599550372,0.14714504004496276,4000,16.757672110741936,32,13
snapshot_13.xyz,4096,32768,0.125,0.0860719,0.8140880372276029,0.18591196277239708,4000,16.757672110741936,32,13
snapshot_13.xyz,8192,32768,0.25,0.0801033,0.7945021919819087,0.20549780801809125,4000,16.757672110741936,32,13
snapshot_13.xyz,12000,32768,0.3662109375,0.0769068,0.754676322529365,0.245323677470635,4000,16.757672110741936,32,13
snapshot_13.xyz,16384,32768,0.5,0.0738168,0.7288532553960386,0.2711467446039614,4000,16.757672110741936,32,13
snapshot_13.xyz,20000,32768,0.6103515625,0.0716541,0.72843044166892,0.27156955833108,4000,16.757672110741936,32,13
snapshot_13.xyz,24576,32768,0.75,0.0697413,0.7139970085168202,0.28600299148317976,4000,16.757672110741936,32,13
snapshot_13.xyz,28000,32768,0.8544921875,0.0682734,0.7032332492146057,0.2967667507853943,4000,16.757672110741936,32,13
snapshot_13.xyz,32768,32768,1.0,0.066941,0.6921813831426261,0.3078186168573739,4000,16.757672110741936,32,13
snapshot_14.xyz,2048,32768,0.0625,0.0903225,0.7818031524006545,0.21819684759934554,4000,16.757672110741936,32,14
snapshot_14.xyz,4096,32768,0.125,0.0842207,0.7931805125210725,0.20681948747892753,4000,16.757672110741936,32,14
snapshot_14.xyz,8192,32768,0.25,0.0778546,0.7593422348798876,0.2406577651201124,4000,16.757672110741936,32,14
snapshot_14.xyz,12000,32768,0.3662109375,0.0745995,0.7357750840820996,0.2642249159179004,4000,16.757672110741936,32,14
snapshot_14.xyz,16384,32768,0.5,0.0716697,0.7159452574796464,0.28405474252035356,4000,16.757672110741936,32,14
snapshot_14.xyz,20000,32768,0.6103515625,0.0695229,0.7021011662149115,0.2978988337850885,4000,16.757672110741936,32,14
snapshot_14.xyz,24576,32768,0.75,0.0682518,0.694254370126997,0.305745629873003,4000,16.757672110741936,32,14
snapshot_14.xyz,28000,32768,0.8544921875,0.0672806,0.6901558273435905,0.3098441726564095,4000,16.757672110741936,32,14
snapshot_14.xyz,32768,32768,1.0,0.0662236,0.6827998841097328,0.3172001158902672,4000,16.757672110741936,32,14
snapshot_15.xyz,2048,32768,0.0625,0.0911748,0.850455660544554,0.14954433945544598,4000,16.757672110741936,32,15
snapshot_15.xyz,4096,32768,0.125,0.086534,0.8115123835960725,0.18848761640392753,4000,16.757672110741936,32,15
snapshot_15.xyz,8192,32768,0.25,0.0776043,0.7641678318923922,0.23583216810760776,4000,16.757672110741936,32,15
snapshot_15.xyz,12000,32768,0.3662109375,0.0731764,0.7368185754274322,0.26318142457256777,4000,16.757672110741936,32,15
snapshot_15.xyz,16384,32768,0.5,0.0715354,0.7211833248144754,0.27881667518552455,4000,16.757672110741936,32,15
snapshot_15.xyz,20000,32768,0.6103515625,0.0701965,0.7104664414382501,0.2895335585617499,4000,16.757672110741936,32,15
snapshot_15.xyz,24576,32768,0.75,0.0686244,0.7058271749695296,0.2941728250304704,4000,16.757672110741936,32,15
snapshot_15.xyz,28000,32768,0.8544921875,0.0673633,0.6967389539291525,0.3032610460708475,4000,16.757672110741936,32,15
snapshot_15.xyz,32768,32768,1.0,0.0656492,0.6847331333519686,0.3152668666480314,4000,16.757672110741936,32,15
snapshot_16.xyz,2048,32768,0.0625,0.0928768,0.853043342487394,0.146956657512606,4000,16.757672110741936,32,16
snapshot_16.xyz,4096,32768,0.125,0.086534,0.8080945799559225,0.1919054200440775,4000,16.757672110741936,32,16
snapshot_16.xyz,8192,32768,0.25,0.0786048,0.7853411929263663,0.21465880707363372,4000,16.757672110741936,32,16
snapshot_16.xyz,12000,32768,0.3662109375,0.0751325,0.7538874634883971,0.24611253651160292,4000,16.757672110741936,32,16
snapshot_16.xyz,16384,32768,0.5,0.0716697,0.7282876987252118,0.2717123012747882,4000,16.757672110741936,32,16
snapshot_16.xyz,20000,32768,0.6103515625,0.0697475,0.7226641827540761,0.27733581724592393,4000,16.757672110741936,32,16
snapshot_16.xyz,24576,32768,0.75,0.0680654,0.7026903700033036,0.2973096299966964,4000,16.757672110741936,32,16
snapshot_16.xyz,28000,32768,0.8544921875,0.0672806,0.6993679965073492,0.30063200349265085,4000,16.757672110741936,32,16
snapshot_16.xyz,32768,32768,1.0,0.0658647,0.6810522571559153,0.31894774284408467,4000,16.757672110741936,32,16
snapshot_17.xyz,2048,32768,0.0625,0.0928768,0.8596360674552489,0.1403639325447511,4000,16.757672110741936,32,17
snapshot_17.xyz,4096,32768,0.125,0.0846839,0.8009600105932204,0.19903998940677958,4000,16.757672110741936,32,17
snapshot_17.xyz,8192,32768,0.25,0.0778546,0.7666325304763967,0.23336746952360332,4000,16.757672110741936,32,17
snapshot_17.xyz,12000,32768,0.3662109375,0.074244,0.7449721603731082,0.2550278396268918,4000,16.757672110741936,32,17
snapshot_17.xyz,16384,32768,0.5,0.0712665,0.7165868799942082,0.2834131200057918,4000,16.757672110741936,32,17
snapshot_17.xyz,20000,32768,0.6103515625,0.0704209,0.7231036996724408,0.2768963003275592,4000,16.757672110741936,32,17
snapshot_17.xyz,24576,32768,0.75,0.0687175,0.709422489263297,0.290577510736703,4000,16.757672110741936,32,17
snapshot_17.xyz,28000,32768,0.8544921875,0.0673633,0.6978982233268513,0.30210177667314875,4000,16.757672110741936,32,17
snapshot_17.xyz,32768,32768,1.0,0.06608,0.6867345295068252,0.31326547049317477,4000,16.757672110741936,32,17
snapshot_18.xyz,2048,32768,0.0625,0.0945752,0.8686425966916795,0.13135740330832046,4000,16.757672110741936,32,18
snapshot_18.xyz,4096,32768,0.125,0.0869959,0.8193170152852205,0.1806829847147795,4000,16.757672110741936,32,18
snapshot_18.xyz,8192,32768,0.25,0.0788548,0.7746279359902551,0.22537206400974485,4000,16.757672110741936,32,18
snapshot_18.xyz,12000,32768,0.3662109375,0.0754877,0.7574515779133274,0.2425484220866726,4000,16.757672110741936,32,18
snapshot_18.xyz,16384,32768,0.5,0.0723413,0.7370686712726686,0.2629313287273314,4000,16.757672110741936,32,18
snapshot_18.xyz,20000,32768,0.6103515625,0.0699721,0.7137024306157628,0.2862975693842372,4000,16.757672110741936,32,18
snapshot_18.xyz,24576,32768,0.75,0.0682518,0.7026481673463043,0.2973518326536957,4000,16.757672110741936,32,18
snapshot_18.xyz,28000,32768,0.8544921875,0.0669493,0.695343796315626,0.30465620368437396,4000,16.757672110741936,32,18
snapshot_18.xyz,32768,32768,1.0,0.06608,0.682787816039934,0.317212183960066,4000,16.757672110741936,32,18
snapshot_19.xyz,2048,32768,0.0625,0.0894692,0.8154914685722618,0.18450853142773815,4000,16.757672110741936,32,19
snapshot_19.xyz,4096,32768,0.125,0.0832935,0.7980597872951998,0.20194021270480023,4000,16.757672110741936,32,19
snapshot_19.xyz,8192,32768,0.25,0.0793544,0.7739702913322085,0.22602970866779148,4000,16.757672110741936,32,19
snapshot_19.xyz,12000,32768,0.3662109375,0.0756652,0.7437552833860852,0.2562447166139148,4000,16.757672110741936,32,19
snapshot_19.xyz,16384,32768,0.5,0.0723413,0.7189126070796812,0.2810873929203188,4000,16.757672110741936,32,19
snapshot_19.xyz,20000,32768,0.6103515625,0.0706453,0.7189710041533133,0.2810289958466867,4000,16.757672110741936,32,19
snapshot_19.xyz,24576,32768,0.75,0.0686244,0.7084613478691774,0.29153865213082264,4000,16.757672110741936,32,19
snapshot_19.xyz,28000,32768,0.8544921875,0.0677771,0.6958213003524427,0.3041786996475573,4000,16.757672110741936,32,19
snapshot_19.xyz,32768,32768,1.0,0.0665106,0.6872370962092258,0.3127629037907742,4000,16.757672110741936,32,19
snapshot_20.xyz,2048,32768,0.0625,0.0928768,0.8338882005422973,0.1661117994577027,4000,16.757672110741936,32,20
snapshot_20.xyz,4096,32768,0.125,0.0874576,0.816719584625154,0.18328041537484596,4000,16.757672110741936,32,20
snapshot_20.xyz,8192,32768,0.25,0.0796041,0.7637203545935989,0.23627964540640112,4000,16.757672110741936,32,20
snapshot_20.xyz,12000,32768,0.3662109375,0.0756652,0.7450148677655029,0.25498513223449715,4000,16.757672110741936,32,20
snapshot_20.xyz,16384,32768,0.5,0.0723413,0.7273940275125763,0.2726059724874237,4000,16.757672110741936,32,20
snapshot_20.xyz,20000,32768,0.6103515625,0.0699721,0.7160908365229138,0.28390916347708617,4000,16.757672110741936,32,20
snapshot_20.xyz,24576,32768,0.75,0.067879,0.7001126302674247,0.29988736973257535,4000,16.757672110741936,32,20
snapshot_20.xyz,28000,32768,0.8544921875,0.0670321,0.6887399731006301,0.31126002689936993,4000,16.757672110741936,32,20
snapshot_20.xyz,32768,32768,1.0,0.0658647,0.6825244348280235,0.3174755651719765,4000,16.757672110741936,32,20
snapshot_21.xyz,2048,32768,0.0625,0.0954231,0.8697599168732681,0.13024008312673185,4000,16.757672110741936,32,21
snapshot_21.xyz,4096,32768,0.125,0.0874576,0.7933237785961792,0.2066762214038208,4000,16.757672110741936,32,21
snapshot_21.xyz,8192,32768,0.25,0.0803528,0.7745146800840514,0.22548531991594856,4000,16.757672110741936,32,21
snapshot_21.xyz,12000,32768,0.3662109375,0.0769068,0.7533973354231974,0.24660266457680258,4000,16.757672110741936,32,21
snapshot_21.xyz,16384,32768,0.5,0.0736828,0.7294099013037411,0.27059009869625894,4000,16.757672110741936,32,21
snapshot_21.xyz,20000,32768,0.6103515625,0.0708696,0.7149150459850238,0.28508495401497624,4000,16.757672110741936,32,21
snapshot_21.xyz,24576,32768,0.75,0.0689038,0.7008864860466182,0.2991135139533818,4000,16.757672110741936,32,21
snapshot_21.xyz,28000,32768,0.8544921875,0.0676944,0.6864959040083725,0.31350409599162754,4000,16.757672110741936,32,21
snapshot_21.xyz,32768,32768,1.0,0.0655774,0.6795472821176021,0.32045271788239793,4000,16.757672110741936,32,21
snapshot_22.xyz,2048,32768,0.0625,0.0920263,0.8201256572497995,0.17987434275020053,4000,16.757672110741936,32,22
snapshot_22.xyz,4096,32768,0.125,0.0846839,0.7908174890739981,0.20918251092600193,4000,16.757672110741936,32,22
snapshot_22.xyz,8192,32768,0.25,0.0788548,0.7618600427040763,0.23813995729592374,4000,16.757672110741936,32,22
snapshot_22.xyz,12000,32768,0.3662109375,0.0760202,0.7447119905956112,0.2552880094043888,4000,16.757672110741936,32,22
snapshot_22.xyz,16384,32768,0.5,0.0730123,0.7284112336010375,0.27158876639896246,4000,16.757672110741936,32,22
snapshot_22.xyz,20000,32768,0.6103515625,0.0705331,0.7099620826652253,0.2900379173347747,4000,16.757672110741936,32,22
snapshot_22.xyz,24576,32768,0.75,0.0684381,0.6987165678220041,0.3012834321779959,4000,16.757672110741936,32,22
snapshot_22.xyz,28000,32768,0.8544921875,0.0673633,0.6938589895452438,0.30614101045475617,4000,16.757672110741936,32,22
snapshot_22.xyz,32768,32768,1.0,0.0660083,0.6815568104260951,0.31844318957390494,4000,16.757672110741936,32,22
snapshot_23.xyz,2048,32768,0.0625,0.088615,0.8330826360816019,0.16691736391839807,4000,16.757672110741936,32,23
snapshot_23.xyz,4096,32768,0.125,0.086534,0.8115123835960725,0.18848761640392753,4000,16.757672110741936,32,23
snapshot_23.xyz,8192,32768,0.25,0.0776043,0.7497782672966001,0.25022173270339987,4000,16.757672110741936,32,23
snapshot_23.xyz,12000,32768,0.3662109375,0.0760202,0.7447119905956112,0.2552880094043888,4000,16.757672110741936,32,23
snapshot_23.xyz,16384,32768,0.5,0.0734147,0.7381870979872843,0.2618129020127157,4000,16.757672110741936,32,23
snapshot_23.xyz,20000,32768,0.6103515625,0.0716541,0.7236238300485148,0.2763761699514852,4000,16.757672110741936,32,23
snapshot_23.xyz,24576,32768,0.75,0.0696483,0.713044893747063,0.28695510625293696,4000,16.757672110741936,32,23
snapshot_23.xyz,28000,32768,0.8544921875,0.0685215,0.7023070465929322,0.2976929534070678,4000,16.757672110741936,32,23
snapshot_23.xyz,32768,32768,1.0,0.0670127,0.6954222903906702,0.30457770960932984,4000,16.757672110741936,32,23
snapshot_24.xyz,2048,32768,0.0625,0.0869038,0.8169953934379994,0.18300460656200057,4000,16.757672110741936,32,24
snapshot_24.xyz,4096,32768,0.125,0.0837572,0.8025026348567597,0.19749736514324034,4000,16.757672110741936,32,24
snapshot_24.xyz,8192,32768,0.25,0.0781047,0.7728088575782162,0.22719114242178384,4000,16.757672110741936,32,24
snapshot_24.xyz,12000,32768,0.3662109375,0.0747772,0.7387883338602592,0.2612116661397408,4000,16.757672110741936,32,24
snapshot_24.xyz,16384,32768,0.5,0.0718041,0.730623059711288,0.26937694028871195,4000,16.757672110741936,32,24
snapshot_24.xyz,20000,32768,0.6103515625,0.0703087,0.7187338356010345,0.28126616439896546,4000,16.757672110741936,32,24
snapshot_24.xyz,24576,32768,0.75,0.0687175,0.7081007946845168,0.2918992053154832,4000,16.757672110741936,32,24
snapshot_24.xyz,28000,32768,0.8544921875,0.0675289,0.6949905933400025,0.30500940665999754,4000,16.757672110741936,32,24
snapshot_24.xyz,32768,32768,1.0,0.06608,0.6862388750999553,0.3137611249000447,4000,16.757672110741936,32,24
snapshot_25.xyz,2048,32768,0.0625,0.0903225,0.8839893908549953,0.11601060914500472,4000,16.757672110741936,32,25
snapshot_25.xyz,4096,32768,0.125,0.0828295,0.7800783567681601,0.21992164323183994,4000,16.757672110741936,32,25
snapshot_25.xyz,8192,32768,0.25,0.0766026,0.7543041140673927,0.24569588593260727,4000,16.757672110741936,32,25
snapshot_25.xyz,12000,32768,0.3662109375,0.0740661,0.7418992298145605,0.25810077018543953,4000,16.757672110741936,32,25
snapshot_25.xyz,16384,32768,0.5,0.0715354,0.7298294370545397,0.27017056294546027,4000,16.757672110741936,32,25
snapshot_25.xyz,20000,32768,0.6103515625,0.0700843,0.7108979404700079,0.28910205952999213,4000,16.757672110741936,32,25
snapshot_25.xyz,24576,32768,0.75,0.0687175,0.7015690930827794,0.29843090691722063,4000,16.757672110741936,32,25
snapshot_25.xyz,28000,32768,0.8544921875,0.0669493,0.6936090946105129,0.3063909053894871,4000,16.757672110741936,32,25
snapshot_25.xyz,32768,32768,1.0,0.0656492,0.6832458580642208,0.3167541419357792,4000,16.757672110741936,32,25
snapshot_26.xyz,2048,32768,0.0625,0.0928768,0.8465509698118711,0.15344903018812894,4000,16.757672110741936,32,26
snapshot_26.xyz,4096,32768,0.125,0.0874576,0.8201738673768908,0.1798261326231092,4000,16.757672110741936,32,26
snapshot_26.xyz,8192,32768,0.25,0.0786048,0.7648464562332152,0.23515354376678477,4000,16.757672110741936,32,26
snapshot_26.xyz,12000,32768,0.3662109375,0.0744218,0.7403312608803779,0.25966873911962207,4000,16.757672110741936,32,26
snapshot_26.xyz,16384,32768,0.5,0.071401,0.72459561737422,0.27540438262578004,4000,16.757672110741936,32,26
snapshot_26.xyz,20000,32768,0.6103515625,0.0701965,0.7199936407647493,0.28000635923525075,4000,16.757672110741936,32,26
snapshot_26.xyz,24576,32768,0.75,0.0680654,0.7000776545247902,0.2999223454752098,4000,16.757672110741936,32,26
snapshot_26.xyz,28000,32768,0.8544921875,0.0670321,0.6876067459873766,0.3123932540126234,4000,16.757672110741936,32,26
snapshot_26.xyz,32768,32768,1.0,0.065721,0.6800550906605602,0.31994490933943975,4000,16.757672110741936,32,26
snapshot_27.xyz,2048,32768,0.0625,0.0962702,0.8708688769279479,0.1291311230720521,4000,16.757672110741936,32,27
snapshot_27.xyz,4096,32768,0.125,0.0883801,0.8184251953920806,0.18157480460791942,4000,16.757672110741936,32,27
snapshot_27.xyz,8192,32768,0.25,0.0793544,0.7631037898239238,0.2368962101760762,4000,16.757672110741936,32,27
snapshot_27.xyz,12000,32768,0.3662109375,0.0756652,0.7539979272959184,0.2460020727040816,4000,16.757672110741936,32,27
snapshot_27.xyz,16384,32768,0.5,0.0723413,0.7283497546369291,0.2716502453630709,4000,16.757672110741936,32,27
snapshot_27.xyz,20000,32768,0.6103515625,0.0705331,0.7218320813803549,0.27816791861964507,4000,16.757672110741936,32,27
snapshot_27.xyz,24576,32768,0.75,0.0688107,0.707085892438954,0.29291410756104597,4000,16.757672110741936,32,27
snapshot_27.xyz,28000,32768,0.8544921875,0.0680253,0.6949363092787506,0.3050636907212494,4000,16.757672110741936,32,27
snapshot_27.xyz,32768,32768,1.0,0.0670844,0.6916751814394108,0.30832481856058924,4000,16.757672110741936,32,27
snapshot_28.xyz,2048,32768,0.0625,0.0911748,0.800677954194183,0.19932204580581703,4000,16.757672110741936,32,28
snapshot_28.xyz,4096,32768,0.125,0.0851468,0.7917980955214997,0.2082019044785003,4000,16.757672110741936,32,28
snapshot_28.xyz,8192,32768,0.25,0.0786048,0.7721720679391338,0.22782793206086616,4000,16.757672110741936,32,28
snapshot_28.xyz,12000,32768,0.3662109375,0.0760202,0.761472898267208,0.238527101732792,4000,16.757672110741936,32,28
snapshot_28.xyz,16384,32768,0.5,0.072744,0.7333678120245949,0.2666321879754051,4000,16.757672110741936,32,28
snapshot_28.xyz,20000,32768,0.6103515625,0.0704209,0.7190795654127353,0.2809204345872647,4000,16.757672110741936,32,28
snapshot_28.xyz,24576,32768,0.75,0.0687175,0.7074425207777622,0.29255747922223785,4000,16.757672110741936,32,28
snapshot_28.xyz,28000,32768,0.8544921875,0.0676944,0.6955449588341004,0.3044550411658996,4000,16.757672110741936,32,28
snapshot_28.xyz,32768,32768,1.0,0.0663671,0.6877305661253285,0.31226943387467154,4000,16.757672110741936,32,28
snapshot_29.xyz,2048,32768,0.0625,0.0911748,0.812537207022547,0.18746279297745305,4000,16.757672110741936,32,29
snapshot_29.xyz,4096,32768,0.125,0.0846839,0.7809358256715758,0.21906417432842418,4000,16.757672110741936,32,29
snapshot_29.xyz,8192,32768,0.25,0.0798538,0.7806990272278438,0.2193009727721562,4000,16.757672110741936,32,29
snapshot_29.xyz,12000,32768,0.3662109375,0.077084,0.7577014567401261,0.24229854325987388,4000,16.757672110741936,32,29
snapshot_29.xyz,16384,32768,0.5,0.0731464,0.740346679460163,0.25965332053983703,4000,16.757672110741936,32,29
snapshot_29.xyz,20000,32768,0.6103515625,0.0708696,0.7196585588266057,0.2803414411733943,4000,16.757672110741936,32,29
snapshot_29.xyz,24576,32768,0.75,0.0692761,0.7092343871093898,0.2907656128906102,4000,16.757672110741936,32,29
snapshot_29.xyz,28000,32768,0.8544921875,0.0678599,0.7012928361787442,0.29870716382125584,4000,16.757672110741936,32,29
snapshot_29.xyz,32768,32768,1.0,0.0666541,0.6887198451741429,0.31128015482585714,4000,16.757672110741936,32,29
snapshot_30.xyz,2048,32768,0.0625,0.0954231,0.8764302837146505,0.12356971628534952,4000,16.757672110741936,32,30
snapshot_30.xyz,4096,32768,0.125,0.0883801,0.8323532458726138,0.16764675412738617,4000,16.757672110741936,32,30
snapshot_30.xyz,8192,32768,0.25,0.0811008,0.7854114411334605,0.2145885588665395,4000,16.757672110741936,32,30
snapshot_30.xyz,12000,32768,0.3662109375,0.0769068,0.7716909776329745,0.22830902236702555,4000,16.757672110741936,32,30
snapshot_30.xyz,16384,32768,0.5,0.0743527,0.7486010176979567,0.2513989823020433,4000,16.757672110741936,32,30
snapshot_30.xyz,20000,32768,0.6103515625,0.0721021,0.7370669474458973,0.2629330525541027,4000,16.757672110741936,32,30
snapshot_30.xyz,24576,32768,0.75,0.0698343,0.7110045693713652,0.28899543062863475,4000,16.757672110741936,32,30
snapshot_30.xyz,28000,32768,0.8544921875,0.0682734,0.6980427761231569,0.3019572238768431,4000,16.757672110741936,32,30
snapshot_30.xyz,32768,32768,1.0,0.0670127,0.694420610642725,0.305579389357275,4000,16.757672110741936,32,30
snapshot_31.xyz,2048,32768,0.0625,0.0971163,0.8591245654231651,0.14087543457683493,4000,16.757672110741936,32,31
snapshot_31.xyz,4096,32768,0.125,0.0846839,0.7941622199506719,0.20583778004932807,4000,16.757672110741936,32,31
snapshot_31.xyz,8192,32768,0.25,0.0783548,0.7588181175490756,0.24118188245092442,4000,16.757672110741936,32,31
snapshot_31.xyz,12000,32768,0.3662109375,0.0754877,0.7394954937304076,0.26050450626959243,4000,16.757672110741936,32,31
snapshot_31.xyz,16384,32768,0.5,0.072744,0.7266769891613806,0.27332301083861943,4000,16.757672110741936,32,31
snapshot_31.xyz,20000,32768,0.6103515625,0.0705331,0.7084097487681464,0.29159025123185356,4000,16.757672110741936,32,31
snapshot_31.xyz,24576,32768,0.75,0.0685313,0.7048696072532412,0.2951303927467588,4000,16.757672110741936,32,31
snapshot_31.xyz,28000,32768,0.8544921875,0.0676117,0.6878937408432362,0.3121062591567638,4000,16.757672110741936,32,31
snapshot_31.xyz,32768,32768,1.0,0.0665106,0.6872370962092258,0.3127629037907742,4000,16.757672110741936,32,31
snapshot_32.xyz,2048,32768,0.0625,0.0945752,0.8366451110658965,0.16335488893410355,4000,16.757672110741936,32,32
snapshot_32.xyz,4096,32768,0.125,0.086534,0.7914140167000485,0.20858598329995148,4000,16.757672110741936,32,32
snapshot_32.xyz,8192,32768,0.25,0.0818482,0.7834162869941421,0.21658371300585788,4000,16.757672110741936,32,32
snapshot_32.xyz,12000,32768,0.3662109375,0.0761976,0.7515371490003846,0.2484628509996154,4000,16.757672110741936,32,32
snapshot_32.xyz,16384,32768,0.5,0.0728782,0.7327925737561675,0.26720742624383254,4000,16.757672110741936,32,32
snapshot_32.xyz,20000,32768,0.6103515625,0.0710938,0.7163904476974251,0.2836095523025749,4000,16.757672110741936,32,32
snapshot_32.xyz,24576,32768,0.75,0.0692761,0.7066206575777295,0.2933793424222705,4000,16.757672110741936,32,32
snapshot_32.xyz,28000,32768,0.8544921875,0.0680253,0.7012577741078525,0.2987422258921475,4000,16.757672110741936,32,32
snapshot_32.xyz,32768,32768,1.0,0.0667258,0.6914476029412984,0.30855239705870163,4000,16.757672110741936,32,32
snapshot_33.xyz,2048,32768,0.0625,0.0894692,0.8217456395749332,0.17825436042506682,4000,16.757672110741936,32,33
snapshot_33.xyz,4096,32768,0.125,0.0842207,0.7831860958190745,0.2168139041809255,4000,16.757672110741936,32,33
snapshot_33.xyz,8192,32768,0.25,0.0763519,0.7628324507942852,0.2371675492057148,4000,16.757672110741936,32,33
snapshot_33.xyz,12000,32768,0.3662109375,0.0729983,0.735025273375355,0.26497472662464505,4000,16.757672110741936,32,33
snapshot_33.xyz,16384,32768,0.5,0.071401,0.7226807233183739,0.27731927668162615,4000,16.757672110741936,32,33
snapshot_33.xyz,20000,32768,0.6103515625,0.0692983,0.7052623222934512,0.2947376777065488,4000,16.757672110741936,32,33
snapshot_33.xyz,24576,32768,0.75,0.0675992,0.7004931488679544,0.29950685113204556,4000,16.757672110741936,32,33
snapshot_33.xyz,28000,32768,0.8544921875,0.0667837,0.6913183179888078,0.30868168201119217,4000,16.757672110741936,32,33
snapshot_33.xyz,32768,32768,1.0,0.0655774,0.6775945782018337,0.32240542179816634,4000,16.757672110741936,32,33
snapshot_34.xyz,2048,32768,0.0625,0.0869038,0.7981832710306126,0.2018167289693874,4000,16.757672110741936,32,34
snapshot_34.xyz,4096,32768,0.125,0.0828295,0.7735002428000448,0.2264997571999552,4000,16.757672110741936,32,34
snapshot_34.xyz,8192,32768,0.25,0.0768531,0.7678399440503546,0.2321600559496454,4000,16.757672110741936,32,34
snapshot_34.xyz,12000,32768,0.3662109375,0.0738883,0.7337613458062723,0.2662386541937277,4000,16.757672110741936,32,34
snapshot_34.xyz,16384,32768,0.5,0.0716697,0.7292555091226003,0.2707444908773997,4000,16.757672110741936,32,34
snapshot_34.xyz,20000,32768,0.6103515625,0.0704209,0.7135240565583695,0.2864759434416305,4000,16.757672110741936,32,34
snapshot_34.xyz,24576,32768,0.75,0.0682518,0.6987478155108711,0.30125218448912894,4000,16.757672110741936,32,34
snapshot_34.xyz,28000,32768,0.8544921875,0.0669493,0.691309340156664,0.308690659843336,4000,16.757672110741936,32,34
snapshot_34.xyz,32768,32768,1.0,0.0655056,0.6817513371071028,0.3182486628928972,4000,16.757672110741936,32,34
snapshot_35.xyz,2048,32768,0.0625,0.0894692,0.8154914685722618,0.18450853142773815,4000,16.757672110741936,32,35
snapshot_35.xyz,4096,32768,0.125,0.0842207,0.8104612334844155,0.18953876651558454,4000,16.757672110741936,32,35
snapshot_35.xyz,8192,32768,0.25,0.0755996,0.744427595171042,0.25557240482895804,4000,16.757672110741936,32,35
snapshot_35.xyz,12000,32768,0.3662109375,0.071929,0.7293432676006069,0.27065673239939314,4000,16.757672110741936,32,35
snapshot_35.xyz,16384,32768,0.5,0.0696517,0.697605264212171,0.30239473578782905,4000,16.757672110741936,32,35
snapshot_35.xyz,20000,32768,0.6103515625,0.067949,0.6915302328847565,0.30846976711524354,4000,16.757672110741936,32,35
snapshot_35.xyz,24576,32768,0.75,0.0667595,0.6885659650309837,0.31143403496901634,4000,16.757672110741936,32,35
snapshot_35.xyz,28000,32768,0.8544921875,0.0658719,0.6768191752024388,0.32318082479756116,4000,16.757672110741936,32,35
snapshot_35.xyz,32768,32768,1.0,0.0650744,0.6787378644827256,0.32126213551727445,4000,16.757672110741936,32,35
snapshot_36.xyz,2048,32768,0.0625,0.0903225,0.8232691045646784,0.1767308954353216,4000,16.757672110741936,32,36
snapshot_36.xyz,4096,32768,0.125,0.086534,0.8046979616128552,0.19530203838714477,4000,16.757672110741936,32,36
snapshot_36.xyz,8192,32768,0.25,0.077354,0.765381038133497,0.234618961866503,4000,16.757672110741936,32,36
snapshot_36.xyz,12000,32768,0.3662109375,0.0733544,0.7373257437396407,0.26267425626035934,4000,16.757672110741936,32,36
snapshot_36.xyz,16384,32768,0.5,0.0708631,0.7181857431265557,0.2818142568734443,4000,16.757672110741936,32,36
snapshot_36.xyz,20000,32768,0.6103515625,0.0692983,0.709195202325153,0.290804797674847,4000,16.757672110741936,32,36
snapshot_36.xyz,24576,32768,0.75,0.067506,0.6949702012969564,0.3050297987030436,4000,16.757672110741936,32,36
snapshot_36.xyz,28000,32768,0.8544921875,0.0664522,0.6913340067851484,0.30866599321485155,4000,16.757672110741936,32,36
snapshot_36.xyz,32768,32768,1.0,0.0655056,0.676852687082105,0.323147312917895,4000,16.757672110741936,32,36
snapshot_37.xyz,2048,32768,0.0625,0.0903225,0.8359943355361804,0.1640056644638196,4000,16.757672110741936,32,37
snapshot_37.xyz,4096,32768,0.125,0.0856095,0.8131910406930355,0.1868089593069645,4000,16.757672110741936,32,37
